date,hospital_id,ward_code,base_beds,effective_capacity,occupancy,overflow,admissions,discharges,staffing_index,avg_wait_minutes,admission_rate_per_bed,discharge_rate_per_bed,occupancy_rate
2025-09-25,1,MED,50,58,58,24,37,21,1.002,203,0.74,0.42,1.0
2025-09-26,1,MED,50,58,58,36,48,20,0.972,219,0.96,0.4,1.0
2025-09-27,1,MED,50,58,58,16,30,22,0.903,196,0.6,0.44,1.0
2025-09-28,1,MED,50,58,55,5,24,27,0.984,94,0.48,0.54,0.948
2025-09-29,1,MED,50,58,58,36,49,18,0.983,220,0.98,0.36,1.0
2025-09-30,1,MED,50,58,58,23,32,17,0.999,176,0.64,0.34,1.0
2025-10-01,1,MED,50,58,53,3,20,25,1.038,109,0.4,0.5,0.914
2025-10-02,1,MED,50,58,58,18,29,14,1.015,117,0.58,0.28,1.0
2025-10-03,1,MED,50,58,58,23,34,19,0.962,196,0.68,0.38,1.0
2025-10-04,1,MED,50,58,58,19,33,22,0.931,166,0.66,0.44,1.0
2025-10-05,1,MED,50,58,58,23,38,23,0.943,195,0.76,0.46,1.0
2025-10-06,1,MED,50,58,58,22,35,21,1.001,180,0.7,0.42,1.0
2025-10-07,1,MED,50,58,58,32,35,11,1.018,196,0.7,0.22,1.0
2025-10-08,1,MED,50,58,58,29,36,15,1.011,189,0.72,0.3,1.0
2025-10-09,1,MED,50,58,58,18,27,17,1.014,251,0.54,0.34,1.0
2025-10-10,1,MED,50,58,58,23,35,20,1.039,129,0.7,0.4,1.0
2025-10-11,1,MED,50,58,53,3,13,18,0.902,101,0.26,0.36,0.914
2025-10-12,1,MED,50,58,58,23,38,18,0.949,166,0.76,0.36,1.0
2025-10-13,1,MED,50,58,56,6,22,24,0.982,168,0.44,0.48,0.966
2025-10-14,1,MED,50,58,58,31,44,19,1.013,194,0.88,0.38,1.0
2025-10-15,1,MED,50,58,58,30,39,17,0.961,224,0.78,0.34,1.0
2025-10-16,1,MED,50,58,57,7,21,22,0.961,94,0.42,0.44,0.983
2025-10-17,1,MED,50,58,58,26,39,20,1.061,177,0.78,0.4,1.0
2025-10-18,1,MED,50,58,58,20,31,19,0.909,143,0.62,0.38,1.0
2025-10-19,1,MED,50,58,58,16,26,18,0.944,157,0.52,0.36,1.0
2025-10-20,1,MED,50,58,58,16,30,22,1.003,190,0.6,0.44,1.0
2025-10-21,1,MED,50,58,58,25,38,21,0.979,148,0.76,0.42,1.0
2025-10-22,1,MED,50,58,58,19,27,16,1.027,119,0.54,0.32,1.0
2025-10-23,1,MED,50,58,58,26,38,20,0.975,180,0.76,0.4,1.0
2025-10-24,1,MED,50,58,58,25,37,20,0.93,209,0.74,0.4,1.0
2025-10-25,1,MED,50,58,58,14,26,20,0.932,160,0.52,0.4,1.0
2025-10-26,1,MED,50,58,58,13,30,25,0.924,140,0.6,0.5,1.0
2022-10-28,1,SURG,40,40,33,0,15,11,0.951,33,0.375,0.275,0.825
2022-10-29,1,SURG,40,40,39,0,18,12,0.903,82,0.45,0.3,0.975
2022-10-30,1,SURG,40,46,43,3,20,16,0.933,146,0.5,0.4,0.935
2022-10-31,1,SURG,40,46,46,24,38,17,1.034,194,0.95,0.425,1.0
2022-11-01,1,SURG,40,46,46,8,15,13,1.011,106,0.375,0.325,1.0
2022-11-02,1,SURG,40,46,46,11,23,18,1.0,173,0.575,0.45,1.0
2022-11-03,1,SURG,40,46,46,12,26,20,1.038,170,0.65,0.5,1.0
2022-11-04,1,SURG,40,46,46,7,24,23,1.013,159,0.6,0.575,1.0
2022-11-05,1,SURG,40,46,46,16,24,14,0.974,209,0.6,0.35,1.0
2022-11-06,1,SURG,40,46,41,1,12,17,0.984,96,0.3,0.425,0.891
2022-11-07,1,SURG,40,46,46,18,32,15,1.003,141,0.8,0.375,1.0
2022-11-08,1,SURG,40,46,46,22,32,16,0.974,161,0.8,0.4,1.0
2022-11-09,1,SURG,40,46,46,15,24,15,1.056,147,0.6,0.375,1.0
2022-11-10,1,SURG,40,46,46,10,22,18,0.99,112,0.55,0.45,1.0
2022-11-11,1,SURG,40,46,46,8,15,13,0.981,114,0.375,0.325,1.0
2022-11-12,1,SURG,40,46,46,10,22,18,0.965,147,0.55,0.45,1.0
2022-11-13,1,SURG,40,46,46,16,28,18,0.948,153,0.7,0.45,1.0
2022-11-14,1,SURG,40,46,46,13,26,19,0.984,154,0.65,0.475,1.0
2022-11-15,1,SURG,40,46,44,4,18,20,1.006,112,0.45,0.5,0.957
2022-11-16,1,SURG,40,46,46,8,21,17,1.008,138,0.525,0.425,1.0
2022-11-17,1,SURG,40,46,46,12,21,15,1.013,129,0.525,0.375,1.0
2022-11-18,1,SURG,40,46,46,23,35,18,1.008,165,0.875,0.45,1.0
2022-11-19,1,SURG,40,46,46,11,23,18,0.908,145,0.575,0.45,1.0
2022-11-20,1,SURG,40,46,46,17,25,14,0.951,200,0.625,0.35,1.0
2022-11-21,1,SURG,40,46,46,20,32,18,1.044,203,0.8,0.45,1.0
2022-11-22,1,SURG,40,46,46,6,21,21,1.017,135,0.525,0.525,1.0
2022-11-23,1,SURG,40,46,46,12,24,18,0.992,140,0.6,0.45,1.0
2022-11-24,1,SURG,40,46,46,9,27,24,0.961,160,0.675,0.6,1.0
2022-11-25,1,SURG,40,46,46,8,21,19,1.021,131,0.525,0.475,1.0
2022-11-26,1,SURG,40,46,46,8,18,16,0.944,157,0.45,0.4,1.0
2022-11-27,1,SURG,40,46,41,1,14,19,0.967,115,0.35,0.475,0.891
2022-11-28,1,SURG,40,46,46,23,28,6,1.028,147,0.7,0.15,1.0
2022-11-29,1,SURG,40,46,46,26,35,15,1.025,219,0.875,0.375,1.0
2022-11-30,1,SURG,40,46,46,9,20,17,0.995,128,0.5,0.425,1.0
2022-12-01,1,SURG,40,46,46,17,26,15,0.963,216,0.65,0.375,1.0
2022-12-02,1,SURG,40,46,46,13,28,21,0.981,152,0.7,0.525,1.0
2022-12-03,1,SURG,40,46,46,15,23,14,0.976,172,0.575,0.35,1.0
2022-12-04,1,SURG,40,46,42,2,14,18,0.922,167,0.35,0.45,0.913
2022-12-05,1,SURG,40,46,46,14,27,15,1.032,180,0.675,0.375,1.0
2022-12-06,1,SURG,40,46,46,12,20,14,0.961,257,0.5,0.35,1.0
2022-12-07,1,SURG,40,46,45,5,24,25,1.051,128,0.6,0.625,0.978
2022-12-08,1,SURG,40,46,46,14,22,13,0.957,196,0.55,0.325,1.0
2022-12-09,1,SURG,40,46,46,10,24,20,1.015,146,0.6,0.5,1.0
2022-12-10,1,SURG,40,46,46,7,20,19,0.963,131,0.5,0.475,1.0
2022-12-11,1,SURG,40,46,46,12,25,19,0.893,190,0.625,0.475,1.0
2022-12-12,1,SURG,40,46,46,10,23,19,1.009,159,0.575,0.475,1.0
2022-12-13,1,SURG,40,46,46,10,21,17,0.989,168,0.525,0.425,1.0
2022-12-14,1,SURG,40,46,46,15,29,20,1.032,129,0.725,0.5,1.0
2022-12-15,1,SURG,40,46,46,22,32,16,0.99,189,0.8,0.4,1.0
2022-12-16,1,SURG,40,46,46,8,21,19,0.991,91,0.525,0.475,1.0
2022-12-17,1,SURG,40,46,46,9,18,15,0.919,181,0.45,0.375,1.0
2022-12-18,1,SURG,40,46,46,15,21,12,0.971,229,0.525,0.3,1.0
2022-12-19,1,SURG,40,46,46,12,23,17,1.014,142,0.575,0.425,1.0
2022-12-20,1,SURG,40,46,46,11,21,16,0.998,176,0.525,0.4,1.0
2022-12-21,1,SURG,40,46,46,13,31,24,1.01,136,0.775,0.6,1.0
2022-12-22,1,SURG,40,46,46,14,23,15,1.001,185,0.575,0.375,1.0
2022-12-23,1,SURG,40,46,46,16,33,23,0.96,201,0.825,0.575,1.0
2022-12-24,1,SURG,40,46,43,3,15,18,0.902,125,0.375,0.45,0.935
2022-12-25,1,SURG,40,46,45,5,23,21,0.966,167,0.575,0.525,0.978
2022-12-26,1,SURG,40,46,46,11,22,16,1.029,149,0.55,0.4,1.0
2022-12-27,1,SURG,40,46,46,24,30,12,0.987,176,0.75,0.3,1.0
2022-12-28,1,SURG,40,46,44,4,21,23,0.972,136,0.525,0.575,0.957
2022-12-29,1,SURG,40,46,46,17,28,15,1.014,174,0.7,0.375,1.0
2022-12-30,1,SURG,40,46,46,10,23,19,1.024,147,0.575,0.475,1.0
2022-12-31,1,SURG,40,46,46,6,15,15,0.957,163,0.375,0.375,1.0
2023-01-01,1,SURG,40,46,44,4,21,23,0.981,92,0.525,0.575,0.957
2023-01-02,1,SURG,40,46,46,16,27,15,0.972,169,0.675,0.375,1.0
2023-01-03,1,SURG,40,46,46,23,30,13,1.045,167,0.75,0.325,1.0
2023-01-04,1,SURG,40,46,46,10,21,17,1.077,130,0.525,0.425,1.0
2023-01-05,1,SURG,40,46,46,15,31,22,0.98,128,0.775,0.55,1.0
2023-01-06,1,SURG,40,46,46,29,32,9,1.011,199,0.8,0.225,1.0
2023-01-07,1,SURG,40,46,44,4,21,23,0.9,139,0.525,0.575,0.957
2023-01-08,1,SURG,40,46,46,15,22,11,0.947,212,0.55,0.275,1.0
2023-01-09,1,SURG,40,46,46,10,25,21,1.004,105,0.625,0.525,1.0
2023-01-10,1,SURG,40,46,46,24,32,14,0.968,245,0.8,0.35,1.0
2023-01-11,1,SURG,40,46,46,23,32,15,1.005,246,0.8,0.375,1.0
2023-01-12,1,SURG,40,46,46,9,19,16,1.048,95,0.475,0.4,1.0
2023-01-13,1,SURG,40,46,46,9,16,13,0.97,119,0.4,0.325,1.0
2023-01-14,1,SURG,40,46,46,16,26,16,1.0,178,0.65,0.4,1.0
2023-01-15,1,SURG,40,46,46,17,24,13,0.935,192,0.6,0.325,1.0
2023-01-16,1,SURG,40,46,46,12,26,20,1.004,133,0.65,0.5,1.0
2023-01-17,1,SURG,40,46,46,11,21,16,1.032,150,0.525,0.4,1.0
2023-01-18,1,SURG,40,46,46,13,23,16,1.049,182,0.575,0.4,1.0
2023-01-19,1,SURG,40,46,46,15,21,12,1.024,126,0.525,0.3,1.0
2023-01-20,1,SURG,40,46,46,10,27,23,0.973,150,0.675,0.575,1.0
2023-01-21,1,SURG,40,46,46,7,18,17,0.922,153,0.45,0.425,1.0
2023-01-22,1,SURG,40,46,46,9,23,20,0.967,195,0.575,0.5,1.0
2023-01-23,1,SURG,40,46,46,13,23,16,0.987,151,0.575,0.4,1.0
2023-01-24,1,SURG,40,46,46,7,22,21,1.01,137,0.55,0.525,1.0
2023-01-25,1,SURG,40,46,46,13,29,22,1.052,158,0.725,0.55,1.0
2023-01-26,1,SURG,40,46,46,15,26,17,0.941,208,0.65,0.425,1.0
2023-01-27,1,SURG,40,46,46,28,38,16,0.993,199,0.95,0.4,1.0
2023-01-28,1,SURG,40,46,46,8,23,21,0.904,97,0.575,0.525,1.0
2023-01-29,1,SURG,40,46,46,15,26,17,0.945,195,0.65,0.425,1.0
2023-01-30,1,SURG,40,46,46,29,36,13,0.99,252,0.9,0.325,1.0
2023-01-31,1,SURG,40,46,43,3,21,24,0.995,114,0.525,0.6,0.935
2023-02-01,1,SURG,40,46,43,3,24,24,1.047,134,0.6,0.6,0.935
2023-02-02,1,SURG,40,46,42,2,18,19,0.978,139,0.45,0.475,0.913
2023-02-03,1,SURG,40,46,46,22,35,15,0.967,211,0.875,0.375,1.0
2023-02-04,1,SURG,40,46,46,10,25,21,0.94,184,0.625,0.525,1.0
2023-02-05,1,SURG,40,46,46,12,27,21,0.884,180,0.675,0.525,1.0
2023-02-06,1,SURG,40,46,46,24,33,15,1.0,192,0.825,0.375,1.0
2023-02-07,1,SURG,40,46,46,14,26,18,1.03,130,0.65,0.45,1.0
2023-02-08,1,SURG,40,46,46,7,17,16,0.982,167,0.425,0.4,1.0
2023-02-09,1,SURG,40,46,46,14,27,19,1.031,150,0.675,0.475,1.0
2023-02-10,1,SURG,40,46,46,12,28,22,1.036,211,0.7,0.55,1.0
2023-02-11,1,SURG,40,46,46,7,24,23,0.908,157,0.6,0.575,1.0
2023-02-12,1,SURG,40,46,46,6,20,20,0.917,74,0.5,0.5,1.0
2023-02-13,1,SURG,40,46,46,15,25,16,1.002,168,0.625,0.4,1.0
2023-02-14,1,SURG,40,46,46,13,31,24,0.938,206,0.775,0.6,1.0
2023-02-15,1,SURG,40,46,46,15,26,17,1.001,154,0.65,0.425,1.0
2023-02-16,1,SURG,40,46,46,6,19,19,0.963,163,0.475,0.475,1.0
2023-02-17,1,SURG,40,46,46,15,24,15,1.02,144,0.6,0.375,1.0
2023-02-18,1,SURG,40,46,43,3,18,21,0.929,174,0.45,0.525,0.935
2023-02-19,1,SURG,40,46,46,18,32,17,0.898,183,0.8,0.425,1.0
2023-02-20,1,SURG,40,46,46,17,31,20,0.996,164,0.775,0.5,1.0
2023-02-21,1,SURG,40,46,46,9,24,21,0.96,178,0.6,0.525,1.0
2023-02-22,1,SURG,40,46,46,24,32,14,0.978,164,0.8,0.35,1.0
2023-02-23,1,SURG,40,46,46,7,18,17,0.991,106,0.45,0.425,1.0
2023-02-24,1,SURG,40,46,46,13,22,15,0.908,186,0.55,0.375,1.0
2023-02-25,1,SURG,40,46,46,19,26,13,0.921,221,0.65,0.325,1.0
2023-02-26,1,SURG,40,46,44,4,15,17,1.001,130,0.375,0.425,0.957
2023-02-27,1,SURG,40,46,46,15,27,16,0.957,179,0.675,0.4,1.0
2023-02-28,1,SURG,40,46,46,16,27,17,1.039,227,0.675,0.425,1.0
2023-03-01,1,SURG,40,46,46,7,20,19,1.012,109,0.5,0.475,1.0
2023-03-02,1,SURG,40,46,46,11,25,20,0.972,124,0.625,0.5,1.0
2023-03-03,1,SURG,40,46,46,17,24,13,1.035,186,0.6,0.325,1.0
2023-03-04,1,SURG,40,46,46,15,33,24,0.945,152,0.825,0.6,1.0
2023-03-05,1,SURG,40,46,46,7,21,20,0.862,138,0.525,0.5,1.0
2023-03-06,1,SURG,40,46,46,21,30,15,1.001,165,0.75,0.375,1.0
2023-03-07,1,SURG,40,46,45,5,21,22,0.988,136,0.525,0.55,0.978
2023-03-08,1,SURG,40,46,44,4,20,21,1.019,142,0.5,0.525,0.957
2023-03-09,1,SURG,40,46,46,21,31,14,1.083,175,0.775,0.35,1.0
2023-03-10,1,SURG,40,46,46,19,31,18,1.047,145,0.775,0.45,1.0
2023-03-11,1,SURG,40,46,45,5,19,20,0.973,170,0.475,0.5,0.978
2023-03-12,1,SURG,40,46,46,10,15,10,0.921,170,0.375,0.25,1.0
2023-03-13,1,SURG,40,46,46,9,25,22,1.037,121,0.625,0.55,1.0
2023-03-14,1,SURG,40,46,46,7,21,20,1.051,125,0.525,0.5,1.0
2023-03-15,1,SURG,40,46,44,4,20,22,1.052,103,0.5,0.55,0.957
2023-03-16,1,SURG,40,46,46,9,22,17,1.002,188,0.55,0.425,1.0
2023-03-17,1,SURG,40,46,46,14,25,17,1.0,119,0.625,0.425,1.0
2023-03-18,1,SURG,40,46,41,1,11,16,0.936,115,0.275,0.4,0.891
2023-03-19,1,SURG,40,40,38,0,18,21,0.964,73,0.45,0.525,0.95
2023-03-20,1,SURG,40,46,45,5,21,14,0.996,179,0.525,0.35,0.978
2023-03-21,1,SURG,40,46,43,3,15,17,1.007,139,0.375,0.425,0.935
2023-03-22,1,SURG,40,46,46,11,21,13,1.021,123,0.525,0.325,1.0
2023-03-23,1,SURG,40,46,41,1,15,20,0.985,146,0.375,0.5,0.891
2023-03-24,1,SURG,40,46,42,2,21,20,0.999,144,0.525,0.5,0.913
2023-03-25,1,SURG,40,40,35,0,13,20,0.926,22,0.325,0.5,0.875
2023-03-26,1,SURG,40,46,41,1,21,15,0.956,113,0.525,0.375,0.891
2023-03-27,1,SURG,40,46,43,3,20,18,0.992,103,0.5,0.45,0.935
2023-03-28,1,SURG,40,46,46,10,19,12,0.926,151,0.475,0.3,1.0
2023-03-29,1,SURG,40,46,46,11,20,15,0.999,102,0.5,0.375,1.0
2023-03-30,1,SURG,40,46,45,5,17,18,1.001,170,0.425,0.45,0.978
2023-03-31,1,SURG,40,46,46,10,26,21,1.022,160,0.65,0.525,1.0
2023-04-01,1,SURG,40,46,44,4,17,19,0.966,157,0.425,0.475,0.957
2023-04-02,1,SURG,40,46,46,15,28,17,0.976,89,0.7,0.425,1.0
2023-04-03,1,SURG,40,46,46,13,25,18,1.03,138,0.625,0.45,1.0
2023-04-04,1,SURG,40,46,46,8,25,23,1.017,158,0.625,0.575,1.0
2023-04-05,1,SURG,40,46,46,6,24,24,1.056,141,0.6,0.6,1.0
2023-04-06,1,SURG,40,46,46,15,24,15,0.956,177,0.6,0.375,1.0
2023-04-07,1,SURG,40,46,46,8,20,18,1.027,138,0.5,0.45,1.0
2023-04-08,1,SURG,40,46,46,6,23,23,0.924,125,0.575,0.575,1.0
2023-04-09,1,SURG,40,46,46,7,19,18,0.927,119,0.475,0.45,1.0
2023-04-10,1,SURG,40,46,46,16,23,13,0.965,168,0.575,0.325,1.0
2023-04-11,1,SURG,40,46,46,21,34,19,1.005,167,0.85,0.475,1.0
2023-04-12,1,SURG,40,46,43,3,19,22,0.976,115,0.475,0.55,0.935
2023-04-13,1,SURG,40,46,46,11,29,21,0.976,163,0.725,0.525,1.0
2023-04-14,1,SURG,40,46,46,10,25,21,0.95,241,0.625,0.525,1.0
2023-04-15,1,SURG,40,46,46,6,18,18,0.886,126,0.45,0.45,1.0
2023-04-16,1,SURG,40,40,38,0,14,22,0.888,47,0.35,0.55,0.95
2023-04-17,1,SURG,40,46,46,19,32,11,1.008,133,0.8,0.275,1.0
2023-04-18,1,SURG,40,46,46,7,23,22,1.016,105,0.575,0.55,1.0
2023-04-19,1,SURG,40,46,46,8,15,13,0.986,154,0.375,0.325,1.0
2023-04-20,1,SURG,40,46,46,16,21,11,0.929,197,0.525,0.275,1.0
2023-04-21,1,SURG,40,46,41,1,16,21,1.027,162,0.4,0.525,0.891
2023-04-22,1,SURG,40,46,46,7,19,13,0.906,161,0.475,0.325,1.0
2023-04-23,1,SURG,40,46,46,13,24,17,0.882,151,0.6,0.425,1.0
2023-04-24,1,SURG,40,46,46,13,23,16,1.052,151,0.575,0.4,1.0
2023-04-25,1,SURG,40,46,46,14,24,16,0.982,200,0.6,0.4,1.0
2023-04-26,1,SURG,40,46,46,22,29,13,1.011,173,0.725,0.325,1.0
2023-04-27,1,SURG,40,46,45,5,21,22,1.0,195,0.525,0.55,0.978
2023-04-28,1,SURG,40,46,46,6,19,18,1.012,133,0.475,0.45,1.0
2023-04-29,1,SURG,40,46,46,7,18,17,0.981,200,0.45,0.425,1.0
2023-04-30,1,SURG,40,40,40,0,15,21,0.949,62,0.375,0.525,1.0
2023-05-01,1,SURG,40,40,29,0,10,21,1.012,4,0.25,0.525,0.725
2023-05-02,1,SURG,40,40,33,0,17,13,0.918,32,0.425,0.325,0.825
2023-05-03,1,SURG,40,40,38,0,17,12,0.956,78,0.425,0.3,0.95
2023-05-04,1,SURG,40,46,46,17,35,16,0.947,231,0.875,0.4,1.0
2023-05-05,1,SURG,40,46,43,3,17,20,0.949,109,0.425,0.5,0.935
2023-05-06,1,SURG,40,40,40,0,14,17,0.952,73,0.35,0.425,1.0
2023-05-07,1,SURG,40,46,44,4,20,16,0.956,148,0.5,0.4,0.957
2023-05-08,1,SURG,40,40,37,0,15,22,0.985,62,0.375,0.55,0.925
2023-05-09,1,SURG,40,40,36,0,14,15,1.006,37,0.35,0.375,0.9
2023-05-10,1,SURG,40,46,46,6,28,18,0.962,150,0.7,0.45,1.0
2023-05-11,1,SURG,40,46,46,13,23,16,1.026,180,0.575,0.4,1.0
2023-05-12,1,SURG,40,46,46,11,24,19,0.991,168,0.6,0.475,1.0
2023-05-13,1,SURG,40,46,46,8,19,17,0.96,145,0.475,0.425,1.0
2023-05-14,1,SURG,40,40,39,0,17,24,0.912,83,0.425,0.6,0.975
2023-05-15,1,SURG,40,46,42,2,23,20,0.985,156,0.575,0.5,0.913
2023-05-16,1,SURG,40,40,40,0,19,21,0.997,71,0.475,0.525,1.0
2023-05-17,1,SURG,40,40,39,0,14,15,0.981,61,0.35,0.375,0.975
2023-05-18,1,SURG,40,46,46,20,33,12,1.01,170,0.825,0.3,1.0
2023-05-19,1,SURG,40,46,46,20,31,17,1.032,223,0.775,0.425,1.0
2023-05-20,1,SURG,40,46,41,1,20,25,0.944,84,0.5,0.625,0.891
2023-05-21,1,SURG,40,46,46,8,19,12,0.906,208,0.475,0.3,1.0
2023-05-22,1,SURG,40,46,45,5,15,16,0.992,155,0.375,0.4,0.978
2023-05-23,1,SURG,40,40,38,0,12,19,0.967,28,0.3,0.475,0.95
2023-05-24,1,SURG,40,46,42,2,21,17,1.004,125,0.525,0.425,0.913
2023-05-25,1,SURG,40,46,46,20,34,16,0.973,140,0.85,0.4,1.0
2023-05-26,1,SURG,40,46,46,10,22,18,0.995,160,0.55,0.45,1.0
2023-05-27,1,SURG,40,46,45,5,14,15,0.871,153,0.35,0.375,0.978
2023-05-28,1,SURG,40,40,38,0,14,21,0.939,103,0.35,0.525,0.95
2023-05-29,1,SURG,40,46,46,7,23,14,1.001,121,0.575,0.35,1.0
2023-05-30,1,SURG,40,46,46,7,18,17,0.967,183,0.45,0.425,1.0
2023-05-31,1,SURG,40,46,46,18,31,19,1.008,136,0.775,0.475,1.0
2023-06-01,1,SURG,40,46,44,4,16,18,0.995,85,0.4,0.45,0.957
2023-06-02,1,SURG,40,46,46,19,29,14,0.979,155,0.725,0.35,1.0
2023-06-03,1,SURG,40,46,46,17,22,11,0.958,173,0.55,0.275,1.0
2023-06-04,1,SURG,40,46,46,8,19,17,0.965,153,0.475,0.425,1.0
2023-06-05,1,SURG,40,46,42,2,19,23,0.989,137,0.475,0.575,0.913
2023-06-06,1,SURG,40,46,46,14,27,15,1.008,179,0.675,0.375,1.0
2023-06-07,1,SURG,40,40,38,0,16,24,0.985,56,0.4,0.6,0.95
2023-06-08,1,SURG,40,40,36,0,22,24,0.977,24,0.55,0.6,0.9
2023-06-09,1,SURG,40,40,34,0,14,16,1.012,27,0.35,0.4,0.85
2023-06-10,1,SURG,40,40,37,0,12,9,0.958,104,0.3,0.225,0.925
2023-06-11,1,SURG,40,46,43,3,19,13,0.954,127,0.475,0.325,0.935
2023-06-12,1,SURG,40,46,46,10,21,14,0.981,149,0.525,0.35,1.0
2023-06-13,1,SURG,40,46,41,1,13,18,0.97,102,0.325,0.45,0.891
2023-06-14,1,SURG,40,46,45,5,19,15,0.995,173,0.475,0.375,0.978
2023-06-15,1,SURG,40,46,46,7,21,19,0.991,129,0.525,0.475,1.0
2023-06-16,1,SURG,40,46,41,1,16,21,1.013,172,0.4,0.525,0.891
2023-06-17,1,SURG,40,40,37,0,12,16,0.985,74,0.3,0.4,0.925
2023-06-18,1,SURG,40,40,37,0,17,17,0.907,72,0.425,0.425,0.925
2023-06-19,1,SURG,40,46,46,22,35,10,1.009,163,0.875,0.25,1.0
2023-06-20,1,SURG,40,46,42,2,18,22,0.986,103,0.45,0.55,0.913
2023-06-21,1,SURG,40,46,44,4,21,19,0.978,161,0.525,0.475,0.957
2023-06-22,1,SURG,40,46,44,4,19,19,1.02,116,0.475,0.475,0.957
2023-06-23,1,SURG,40,46,46,11,22,15,0.997,160,0.55,0.375,1.0
2023-06-24,1,SURG,40,46,46,6,14,14,0.961,60,0.35,0.35,1.0
2023-06-25,1,SURG,40,46,44,4,14,16,0.943,119,0.35,0.4,0.957
2023-06-26,1,SURG,40,46,44,4,23,23,1.032,124,0.575,0.575,0.957
2023-06-27,1,SURG,40,46,46,12,22,14,1.058,93,0.55,0.35,1.0
2023-06-28,1,SURG,40,46,45,5,20,21,0.984,127,0.5,0.525,0.978
2023-06-29,1,SURG,40,40,39,0,21,27,0.985,55,0.525,0.675,0.975
2023-06-30,1,SURG,40,40,39,0,17,17,0.985,64,0.425,0.425,0.975
2023-07-01,1,SURG,40,40,36,0,12,15,0.85,19,0.3,0.375,0.9
2023-07-02,1,SURG,40,46,41,1,20,15,0.874,122,0.5,0.375,0.891
2023-07-03,1,SURG,40,46,41,1,19,19,0.96,129,0.475,0.475,0.891
2023-07-04,1,SURG,40,46,42,2,18,17,0.962,123,0.45,0.425,0.913
2023-07-05,1,SURG,40,46,42,2,17,17,0.974,152,0.425,0.425,0.913
2023-07-06,1,SURG,40,46,46,9,21,14,1.018,109,0.525,0.35,1.0
2023-07-07,1,SURG,40,40,40,0,15,21,1.019,59,0.375,0.525,1.0
2023-07-08,1,SURG,40,46,46,9,22,13,0.855,183,0.55,0.325,1.0
2023-07-09,1,SURG,40,40,39,0,9,16,0.903,72,0.225,0.4,0.975
2023-07-10,1,SURG,40,46,46,12,30,17,0.973,204,0.75,0.425,1.0
2023-07-11,1,SURG,40,40,38,0,14,22,0.918,67,0.35,0.55,0.95
2023-07-12,1,SURG,40,46,46,9,24,13,0.978,134,0.6,0.325,1.0
2023-07-13,1,SURG,40,46,46,13,24,17,0.979,172,0.6,0.425,1.0
2023-07-14,1,SURG,40,46,46,9,23,20,1.001,181,0.575,0.5,1.0
2023-07-15,1,SURG,40,46,46,22,25,9,0.871,151,0.625,0.225,1.0
2023-07-16,1,SURG,40,46,46,8,20,18,0.935,165,0.5,0.45,1.0
2023-07-17,1,SURG,40,46,46,18,31,19,0.997,184,0.775,0.475,1.0
2023-07-18,1,SURG,40,46,46,17,29,18,0.959,157,0.725,0.45,1.0
2023-07-19,1,SURG,40,46,46,7,19,18,0.985,135,0.475,0.45,1.0
2023-07-20,1,SURG,40,46,45,5,15,16,0.962,140,0.375,0.4,0.978
2023-07-21,1,SURG,40,46,41,1,10,14,0.985,170,0.25,0.35,0.891
2023-07-22,1,SURG,40,40,37,0,15,19,0.934,50,0.375,0.475,0.925
2023-07-23,1,SURG,40,46,46,7,24,14,0.9,194,0.6,0.35,1.0
2023-07-24,1,SURG,40,46,46,6,19,19,0.996,148,0.475,0.475,1.0
2023-07-25,1,SURG,40,46,46,11,26,21,0.96,199,0.65,0.525,1.0
2023-07-26,1,SURG,40,46,46,22,29,13,0.94,165,0.725,0.325,1.0
2023-07-27,1,SURG,40,40,38,0,6,14,0.981,70,0.15,0.35,0.95
2023-07-28,1,SURG,40,46,45,5,20,13,1.024,109,0.5,0.325,0.978
2023-07-29,1,SURG,40,46,44,4,16,17,0.932,109,0.4,0.425,0.957
2023-07-30,1,SURG,40,40,38,0,14,20,0.941,68,0.35,0.5,0.95
2023-07-31,1,SURG,40,46,46,11,22,9,0.987,174,0.55,0.225,1.0
2023-08-01,1,SURG,40,46,44,4,12,14,1.011,112,0.3,0.35,0.957
2023-08-02,1,SURG,40,46,46,15,23,12,0.986,180,0.575,0.3,1.0
2023-08-03,1,SURG,40,46,46,9,22,19,1.003,191,0.55,0.475,1.0
2023-08-04,1,SURG,40,46,46,10,29,25,0.98,204,0.725,0.625,1.0
2023-08-05,1,SURG,40,46,46,12,23,17,0.915,150,0.575,0.425,1.0
2023-08-06,1,SURG,40,46,46,7,19,18,0.953,190,0.475,0.45,1.0
2023-08-07,1,SURG,40,46,46,15,23,14,1.015,173,0.575,0.35,1.0
2023-08-08,1,SURG,40,46,45,5,18,19,0.994,113,0.45,0.475,0.978
2023-08-09,1,SURG,40,46,46,15,28,18,0.979,166,0.7,0.45,1.0
2023-08-10,1,SURG,40,46,46,9,21,18,0.984,152,0.525,0.45,1.0
2023-08-11,1,SURG,40,46,46,14,25,17,0.98,122,0.625,0.425,1.0
2023-08-12,1,SURG,40,46,46,8,20,18,0.919,134,0.5,0.45,1.0
2023-08-13,1,SURG,40,46,45,5,20,21,0.918,161,0.5,0.525,0.978
2023-08-14,1,SURG,40,40,38,0,21,28,1.025,45,0.525,0.7,0.95
2023-08-15,1,SURG,40,46,43,3,23,18,0.971,93,0.575,0.45,0.935
